label,pred_label,origin,transfer
0,0,big daddy kane,big everlasting ears 
0,1,she said why,she said baby 
0,1,you better duck,you better <unk> 
0,1,break it down,shake it down 
0,1,and ill be,and ill be 
0,1,she is jockin,she is <unk> 
0,1,get the money,get the ground 
0,1,uhh uhhuh yeah,hey yeah yeah 
0,1,baby got back,baby got back 
0,1,mental selfdefensive fitness,ouais <unk> nope 
0,1,break em off,shake em shake 
0,1,and ignore temptation,and warred 
0,1,got to go,got to go 
0,1,stop hammer time,whatever day time 
0,1,rockin your world,underneath your world 
0,1,verse two styles,these two hearts 
0,1,humpin funkin jumpin,<unk> <unk> womb 
0,0,big daddy kane,big everlasting ears 
0,1,she said why,she said baby 
0,1,you better duck,you better <unk> 
0,1,break it down,shake it down 
0,1,and ill be,and ill be 
0,1,she is jockin,she is <unk> 
0,1,get the money,get the ground 
0,1,uhh uhhuh yeah,hey yeah yeah 
0,1,baby got back,baby got back 
0,1,mental selfdefensive fitness,ouais <unk> nope 
0,1,break em off,shake em shake 
0,1,and ignore temptation,and warred 
0,1,got to go,got to go 
0,1,irresponsible plain not thinking,<unk> alive not throws 
0,1,krayzie bone and chamillionaire,lifes cards and <unk> 
0,1,yeah we lookin down,yeah we fall down 
0,1,ha ha ha ha,ha ha ha ha 
0,1,pass me the dojah,tell me the <unk> 
0,1,I am a freak,I am a dreamer 
0,1,master g my mellow,first first my shoulders 
0,1,that shit was fat,that there was broken 
0,1,yeah you know me,yeah you know me 
0,1,get up on this,get up on this 
0,1,ohkay heres the situation,<unk> beneath the stars 
0,1,my mothers on crack,my heart on fire 
0,1,my do not dance,my do not deny 
0,1,rap your bulls eye,underneath your <unk> nope 
0,1,ill sacrifice for you,ill fall for you 
0,1,yay yay yay yay,cmon cmon cmon hmm 
0,1,get a grip motherfucker,get a chance love 
0,1,baby you send me,baby you hold me 
0,1,whatever happened to unity,whatever here to <unk> 
0,1,keep tickin and tockin,keep hearts and <unk> 
0,1,disagreement yeah an argument,<unk> yeah an loving 
0,1,ya bitches get low,never let get down 
1,0,she is,she is supersonic 
1,1,remember when,remember when 
1,0,uncomfortable to,intro to 
1,0,picking up,jump up 
1,1,i want,i want 
1,0,its yours,its walkin 
1,0,seem to,r to 
1,0,surrounded surrounded,bump bump 
1,0,well i,r i 
1,0,to myself,to rhyme 
1,0,you put,you bounce 
1,0,but loving,but jump 
1,0,remind you,rhyme rhyme 
1,0,darling so,uhhuh so 
1,0,your shoulders,your rhyme 
1,0,fire fire,intro rhymes 
1,0,cuz misdemeanor,cuz rhyme 
1,1,you do,you do 
1,1,of this,of this 
1,0,boom boom,intro 1 
1,0,would you,would rhyme 
1,1,we never,we never 
1,0,so love,so rhyme 
1,0,say goodbye,r say 
1,0,so there,so people 
1,1,and you know,and you know 
1,0,to myself yeah,to rhyme rhyme 
1,1,sometimes it disappears,it goes <unk> 
1,0,on my balcony,on my rhyme 
1,0,underneath the stars,doin the trigger 
1,1,i am unafraid,i am <unk> 
1,1,bustas is shady,<unk> is <unk> 
1,0,no no no,no limit no 
1,0,but I have,but I rhyme 
1,0,are ruined fuck,are walkin walkin 
1,0,oh i believe,oh i rhyme 
1,0,whenever were apart,party were walkin 
1,0,woah woah oh,intro uh diddle 
1,0,boy do not,yo do not 
1,0,the blowers daughter,the <unk> nation 
1,0,let me down,let me maintain 
1,0,birthdays coming up,<unk> bigga up 
1,0,tell me how,tell me rhyme 
1,0,over the walls,from the trigger 
1,0,shall i stay,r i rhyme 
1,0,ill never lie,ill never rhyme 
1,1,the sweetest thing,the jungle people 
1,0,passing the days,g the wall 
1,0,a thousand teeth,a few limit 
1,0,in the ground,in the hood 
1,1,ignorance is kind,<unk> is that 
1,0,you will find,you will walkin 
1,1,you frustrate me,you <unk> me 
1,0,hello welcome home,chorus bounce cease 
1,0,just a feeling,just a rhyme 
1,1,i will not,i will not 
1,1,some natural catastrophe,some business <unk> 
1,1,please do not,please do not 
1,0,play whith fire,jump <unk> 1 
1,1,na na na,na na na 
1,0,so baby now,so now nigga 
1,0,to find me,to rhyme me 
1,1,rather doing 30,we frustration <unk> 
1,0,yeah its alright,yeah its walkin 
0,1,power music electric revival,amu malhaji nope <unk> 
0,1,d here we go,right here we go 
0,1,shh hush yo mouth,<unk> nope nope nope 
0,1,and just swing it,and just look it 
0,1,sama lama lama lama,<unk> beneath I am 
0,1,check it out out,go it out out 
0,1,introduce myself as loc,<unk> stay as <unk> 
0,0,past dyesburg and ripley,exact <unk> and <unk> 
0,1,my my my my,my my my my 
0,1,it irked my nerve,it <unk> my arms 
0,1,and take your picture,and take your heart 
0,1,and life is rhythm,and life is alright 
0,1,irresponsible plain not thinking,<unk> alive not throws 
0,1,krayzie bone and chamillionaire,lifes cards and <unk> 
0,1,yeah we lookin down,yeah we fall down 
0,1,ha ha ha ha,ha ha ha ha 
0,1,pass me the dojah,tell me the <unk> 
0,1,I am a freak,I am a dreamer 
0,1,master g my mellow,first first my shoulders 
0,1,that shit was fat,that there was broken 
0,1,yeah you know me,yeah you know me 
0,1,get up on this,get up on this 
0,1,ohkay heres the situation,<unk> beneath the stars 
0,1,my mothers on crack,my heart on fire 
0,1,my do not dance,my do not deny 
0,1,rap your bulls eye,underneath your <unk> nope 
0,1,ill sacrifice for you,ill fall for you 
0,1,yay yay yay yay,cmon cmon cmon hmm 
0,1,get a grip motherfucker,get a chance love 
0,1,baby you send me,baby you hold me 
0,1,whatever happened to unity,whatever here to <unk> 
0,1,keep tickin and tockin,keep hearts and <unk> 
0,1,disagreement yeah an argument,<unk> yeah an loving 
0,1,ya bitches get low,never let get down 
0,1,power music electric revival,amu malhaji nope <unk> 
0,1,d here we go,right here we go 
0,1,shh hush yo mouth,<unk> nope nope nope 
0,1,and just swing it,and just look it 
0,1,sama lama lama lama,<unk> beneath I am 
0,1,check it out out,go it out out 
0,1,introduce myself as loc,<unk> stay as <unk> 
0,0,past dyesburg and ripley,exact <unk> and <unk> 
0,1,my my my my,my my my my 
0,1,it irked my nerve,it <unk> my arms 
0,1,and take your picture,and take your heart 
0,1,and life is rhythm,and life is alright 
0,1,irresponsible plain not thinking,<unk> alive not throws 
0,1,krayzie bone and chamillionaire,lifes cards and <unk> 
0,1,yeah we lookin down,yeah we fall down 
0,1,ha ha ha ha,ha ha ha ha 
0,1,pass me the dojah,tell me the <unk> 
0,1,I am a freak,I am a dreamer 
0,1,master g my mellow,first first my shoulders 
0,1,that shit was fat,that there was broken 
0,1,yeah you know me,yeah you know me 
0,1,get up on this,get up on this 
0,1,ohkay heres the situation,<unk> beneath the stars 
0,1,my mothers on crack,my heart on fire 
0,1,my do not dance,my do not deny 
0,1,rap your bulls eye,underneath your <unk> nope 
0,1,ill sacrifice for you,ill fall for you 
0,1,yay yay yay yay,cmon cmon cmon hmm 
0,1,get a grip motherfucker,get a chance love 
0,1,baby you send me,baby you hold me 
1,0,i tried spending,i came walkin 
1,0,we belong together,we rock ya 
1,1,but I am,but I am 
1,0,my sweet refuge,my michael <unk> 
1,0,sunrise sunrise sunrise,penthouse suite master 
1,1,I am up,I am up 
1,0,into me baby,hit me nigga 
1,0,its no secret,its no limit 
1,1,whatever you need,whatever you need 
1,1,she completes me,she <unk> me 
1,0,i love you,i rhyme you 
1,1,crazy for you,crazy for you 
1,0,make it rain,make it maintain 
1,0,and oh no,and rhyme doug 
1,0,light up again,intro up again 
1,1,let us go,let us go 
1,1,but are not,but are not 
1,1,come on and,come on and 
1,0,and doctor please,and rhyme rhyme 
1,0,sweet wonderful you,intro rhyme rhyme 
1,0,longing for change,looking for cheap 
1,0,take it easy,take it maintain 
1,0,to remind me,to rhyme me 
1,0,I am okay,I am walkin 
1,0,and once again,and rhyme cease 
1,0,all our troubles,all the rhymes 
1,1,do it right,do it right 
1,0,never your fault,ill rhyme rhyme 
1,0,goodbye sweet lips,intro dre cease 
1,0,whatever you do,r you do 
1,0,i miss touch,i miss walkin 
1,0,in this love,in this rhyme 
1,0,i love ya,i reminisce ya 
1,0,a little light,a little limit 
1,1,like association hall,like <unk> <unk> 
1,0,ghost who walks,hut who dogg 
1,0,are ruined bitch,are rhymes rhymes 
1,0,id choose me,ya rhyme me 
1,1,yeah i do,yeah i do 
1,0,I am fallin,I am walkin 
1,1,stay with with,come with with 
1,0,all these years,all these rhymes 
1,0,because I have,because I rhyme 
1,0,i should know,i rhyme know 
1,0,stranded reaching out,<unk> out tvs 
1,0,the next day,the charts rock 
1,0,just like mine,just like rhyme 
1,1,just hold on,just come on 
1,0,looks like paradise,like walkin walkin 
1,0,nothing even matters,nothing even walkin 
1,0,ripe old age,intro blink ren 
1,0,ill be looking,ill be walkin 
1,0,sparks will fly,<unk> will rhyme 
1,1,ill stay straight,ill come em 
1,0,they are singing,they are walkin 
1,0,ah swingin swingin,ah yo walkin 
1,0,missed every sign,cuz the trigger 
1,1,because i like you,because i like you 
1,0,lying here with you,jump people with rhyme 
1,1,i need love love,i need rhyme love 
1,1,good good good afternoon,good good good good 
1,1,said its so good,but its so good 
1,0,i feel its time,i like walkin rhyme 
1,1,he has no one,he has no one 
0,1,whatever happened to unity,whatever here to <unk> 
0,1,keep tickin and tockin,keep hearts and <unk> 
0,1,disagreement yeah an argument,<unk> yeah an loving 
0,1,ya bitches get low,never let get down 
0,1,power music electric revival,amu malhaji nope <unk> 
0,1,d here we go,right here we go 
0,1,shh hush yo mouth,<unk> nope nope nope 
0,1,and just swing it,and just look it 
0,1,sama lama lama lama,<unk> beneath I am 
0,1,check it out out,go it out out 
0,1,introduce myself as loc,<unk> stay as <unk> 
0,0,past dyesburg and ripley,exact <unk> and <unk> 
0,1,my my my my,my my my my 
0,1,it irked my nerve,it <unk> my arms 
0,1,and take your picture,and take your heart 
0,1,and life is rhythm,and life is alright 
0,1,irresponsible plain not thinking,<unk> alive not throws 
0,1,krayzie bone and chamillionaire,lifes cards and <unk> 
0,1,yeah we lookin down,yeah we fall down 
0,1,ha ha ha ha,ha ha ha ha 
0,1,pass me the dojah,tell me the <unk> 
0,1,mirror mirror on the wall,pretty falling on the sea 
0,1,best alliance in hiphop wyahhhhh,and <unk> in waves <unk> 
0,1,and make the block hot,and make the nights dies 
0,1,bad bad bad bad boy,bad bad bad eyes baby 
0,1,for he get sent for,for anyone something were for 
0,1,with diamonds and tru tats,with hearts and tipsy <unk> 
0,1,it does not have meaning,it might not have 
0,1,now brothers are riding me,now if are good me 
0,1,punisher joe and big punisher,<unk> nope and <unk> nope 
0,1,1989 the number another summer,<unk> the last glass old 
0,1,because authority seniority goes far,because <unk> <unk> caldera away 
0,1,they shot tupac and biggie,we always <unk> and bones 
0,1,I am takin it back,I am feeling it back 
0,1,sirens sounded he seemed astounded,<unk> du but I <unk> 
0,1,thank you for blessing me,you got to <unk> me 
0,1,come on and get down,come on and get down 
0,1,and let the music play,and let the rain round 
0,1,how could you beat me,how can you read me 
0,1,and a sprinkle of that,and a <unk> of that 
0,1,or reinforce stereotypes of today,or <unk> or both rain 
0,1,that hammers just so hype,that <unk> just so amazing 
0,1,unemployment at a record highs,<unk> at a tropical moonlit 
0,1,how you like me now,how you like me now 
0,1,they are probably alone solitaire,they are alone time <unk> 
0,1,trina jennifer lopez four kids,<unk> <unk> <unk> neodo aljanha 
0,1,again respect i come correct,alone every i come off 
0,1,that is hyped and tight,that is wishful and now 
0,1,how far along is she,how far it is she 
0,1,want to be ballers  shotcallers,want to be <unk> <unk> 
0,1,she is just so  black,she is just so many 
0,0,round and round we go,round and round we go 
0,0,some girls are sophistic materialistic,some people are <unk> <unk> 
0,1,mix a little bit a,crashed a little bit a 
0,1,receptions jumpin bass is pumpin,<unk> nope nothing is there 
0,1,now periodically i would see,now <unk> i would see 
0,0,you got these people fooled,you got some that <unk> 
0,1,some knucklehead tried to dis,some <unk> way to meet 
0,1,unless you goin do it,see you do not know 
0,1,50 on the pinky ring,away on the <unk> ring 
0,1,who is down with opp,who is down with there 
0,1,and you scream about it,and you know about it 
0,1,i said one two three,i said one two three 
0,1,still not a playerfeat joe,still not a <unk> yup 
1,1,do not you know,do not you know 
1,0,strange you never knew,cuz you rhyme rhyme 
1,0,and i and i,and i rhyme ya 
1,0,my lover my lover,my rhyme my rhyme 
1,1,she leads the way,she dance the way 
1,0,if you are winning,if you are walkin 
1,0,but oh my dear,but yo my melody 
1,0,come closer ohoh ohwhoa,come back killaz <unk> 
1,0,staring at this screen,yo at this mike 
1,0,I am a flame,I am a fiend 
1,1,checking in and out,come in and out 
1,0,you played your part,you rhyme your rhyme 
1,0,there is no love,there is supersonic butt 
1,0,i could walk away,i could rhyme em 
1,0,lovin you whether whether,hut you walkin j 
1,0,to push back aside,to rock back uhh 
1,0,oh to satisfy me,yeah to rhyme me 
1,0,to wash the alcohol,to throw the master 
1,0,waiting here for someone,chorus here for opp 
1,0,nothing comes from nothing,nothing come from rhymes 
1,0,ije smile with me,<unk> walkin with me 
1,0,unless you are there,while you are walkin 
1,0,i saw an angel,i ran an rhymes 
1,0,i want to share,i want to rhyme 
1,0,my lickle chocolate delight,my <unk> delight thumpin 
1,0,when we were young,when we were walkin 
1,0,something2015 stereo mixthe beatles,<unk> killaz <unk> <unk> 
1,0,if heaven is anywhere,if that is supersonic 
1,0,call me and take,hit me and bounce 
1,1,I have been drinking,I have been rhyme 
1,1,i can not live,i can not rock 
1,0,its just not you,its just rhyme you 
1,0,when you are around,when you are walkin 
1,0,make love to me,want to rhyme me 
1,0,my lover my lady,my rhyme my lady 
1,0,always on my mind,always on my rhyme 
1,0,everything i do darling,yo i do ya 
1,0,no need to cry,no need to rhyme 
1,0,in my whole life,in my brain rhyme 
1,0,it could be love,it could be rhyme 
1,0,wandering the streets tonight,<unk> the rhyme rhyme 
1,1,well whoever they are,well well they are 
1,0,shining through true colors,g outta two money 
1,0,i watched you die,i reminisce you walkin 
1,0,oh oh oh no,oh oh doug ohohoh 
1,0,you belong to me,you reminisce to me 
1,0,to breathe me in,to rhyme me outta 
1,0,exactly what we found,thinkin what we rhyme 
1,0,but hes a fool,but hes a mic 
1,0,because i promise you,because i rhyme you 
1,1,oh yeah yeah yeah,oh yeah yeah yeah 
1,0,but that is alright,but that is devastating 
1,1,you know you got,you know you got 
1,0,if i should stay,if i can walkin 
1,0,so give me strength,so give me maintain 
1,0,fighting against all odds,refugee all bill 
1,0,this sick strange darkness,this whole rhymes blige 
1,0,I am burnin up,I am usin up 
1,1,running on low expectation,back on low <unk> 
1,0,will not you shine,will not rhyme rhyme 
1,0,tell me you care,tell me rhyme people 
1,0,these days these days,verse three three three 
1,0,meet in the middle,jump in the club 
1,0,always been a baller,bangin standin a <unk> 
0,1,man woman and child yeah,love you and easy yeah 
0,1,loaded 44 on the low,well <unk> on the phone 
0,1,so find that juicy double,so close that <unk> dry 
0,1,and party people sing it,and when you forget it 
0,0,and a sprinkle like that,and a <unk> like that 
0,1,I am ready an hyped,I am coming through your 
0,1,mirror mirror on the wall,pretty falling on the sea 
0,1,best alliance in hiphop wyahhhhh,and <unk> in waves <unk> 
0,1,and make the block hot,and make the nights dies 
0,1,bad bad bad bad boy,bad bad bad eyes baby 
0,1,for he get sent for,for anyone something were for 
0,1,with diamonds and tru tats,with hearts and tipsy <unk> 
0,1,it does not have meaning,it might not have 
0,1,now brothers are riding me,now if are good me 
0,1,punisher joe and big punisher,<unk> nope and <unk> nope 
0,1,1989 the number another summer,<unk> the last glass old 
0,1,because authority seniority goes far,because <unk> <unk> caldera away 
0,1,they shot tupac and biggie,we always <unk> and bones 
0,1,I am takin it back,I am feeling it back 
0,1,sirens sounded he seemed astounded,<unk> du but I <unk> 
0,1,thank you for blessing me,you got to <unk> me 
0,1,come on and get down,come on and get down 
0,1,and let the music play,and let the rain round 
0,1,how could you beat me,how can you read me 
0,1,and a sprinkle of that,and a <unk> of that 
0,1,or reinforce stereotypes of today,or <unk> or both rain 
0,1,that hammers just so hype,that <unk> just so amazing 
0,1,unemployment at a record highs,<unk> at a tropical moonlit 
0,1,how you like me now,how you like me now 
0,1,they are probably alone solitaire,they are alone time <unk> 
0,1,trina jennifer lopez four kids,<unk> <unk> <unk> neodo aljanha 
0,1,again respect i come correct,alone every i come off 
0,1,that is hyped and tight,that is wishful and now 
0,1,how far along is she,how far it is she 
0,1,want to be ballers  shotcallers,want to be <unk> <unk> 
0,1,she is just so  black,she is just so many 
0,0,round and round we go,round and round we go 
0,0,some girls are sophistic materialistic,some people are <unk> <unk> 
0,1,mix a little bit a,crashed a little bit a 
0,1,receptions jumpin bass is pumpin,<unk> nope nothing is there 
0,1,now periodically i would see,now <unk> i would see 
0,0,you got these people fooled,you got some that <unk> 
0,1,some knucklehead tried to dis,some <unk> way to meet 
0,1,unless you goin do it,see you do not know 
0,1,50 on the pinky ring,away on the <unk> ring 
0,1,who is down with opp,who is down with there 
0,1,and you scream about it,and you know about it 
0,1,i said one two three,i said one two three 
0,1,still not a playerfeat joe,still not a <unk> yup 
0,1,man woman and child yeah,love you and easy yeah 
0,1,loaded 44 on the low,well <unk> on the phone 
0,1,so find that juicy double,so close that <unk> dry 
0,1,and party people sing it,and when you forget it 
0,0,and a sprinkle like that,and a <unk> like that 
0,1,I am ready an hyped,I am coming through your 
0,1,mirror mirror on the wall,pretty falling on the sea 
0,1,best alliance in hiphop wyahhhhh,and <unk> in waves <unk> 
0,1,and make the block hot,and make the nights dies 
0,1,bad bad bad bad boy,bad bad bad eyes baby 
0,1,for he get sent for,for anyone something were for 
0,1,with diamonds and tru tats,with hearts and tipsy <unk> 
0,1,it does not have meaning,it might not have 
0,1,now brothers are riding me,now if are good me 
0,1,punisher joe and big punisher,<unk> nope and <unk> nope 
1,0,I am giving up,I am straight outta 
1,0,jump a little higher,jump a little fiend 
1,1,am i too late,am i too fresh 
1,0,I have given up,I have bounce outta 
1,0,and well be together,and well be walkin 
1,0,running through my brain,later on my rhyme 
1,0,girl i miss us,girl i miss rhyme 
1,0,my love is pure,my butt is supersonic 
1,0,who he really is,who he is walkin 
1,0,darling so it goes,so push it it 
1,0,it made us restless,it make them freak 
1,0,a love so true,a butt so walkin 
1,0,ooh till that day,lemme what that butt 
1,0,frontin late nights reminiscin,intro lil years <unk> 
1,0,show a little lovin,check a little rhyme 
1,0,always forever love you,always rhyme rhyme you 
1,0,to win you again,to rhyme rhyme rhyme 
1,0,little do you know,yo do you know 
1,0,and talk to myself,and talk to walkin 
1,0,lying in your arms,ridin in your rhyme 
1,0,i never loved someone,i never rhyme everybody 
1,0,my lovers got humor,my motherfucker got jacked 
1,0,is not she precious,is she he supersonic 
1,1,like what you do,like what you do 
1,0,uh uh uh uh,uh uh uh uh 
1,0,dontcha want to dance,niggaz want to dance 
1,0,had my cake now,from my rhyme now 
1,1,more than a memory,more than a few 
1,0,they say love hurts,they say they bounce 
1,0,that is just super,that is just supersonic 
1,0,virgin mary scarlet letter,chorus mary <unk> mo 
1,0,keep yo legs up,keep yo bounce up 
1,0,i can promise you,i can rhyme rhyme 
1,0,and you are unforgettable,and you are walkin 
1,0,because you are amazing,because you are walkin 
1,0,cover me oh yeah,fuck me rhyme yeah 
1,0,because i found you,because i rhyme rhyme 
1,1,they were my mates,they were my <unk> 
1,0,never did i imagine,never did ya rhyme 
1,1,its fire on fire,its goin on fire 
1,0,secrets in your garden,ridin in your rhyme 
1,0,this much is true,this motherfucker is stan 
1,0,move a little closer,nelly a little rhyme 
1,0,all that i know,all that rhyme rhyme 
1,0,you and me together,you and rhyme walkin 
1,1,ella mai bood up,<unk> <unk> <unk> up 
1,0,I am in love,I am in rhyme 
1,0,i scream your name,i rhyme your <unk> 
1,0,you need this more,you bounce this fresh 
1,0,and longer by far,and rest around later 
1,0,when the morning comes,when the rhymes comes 
1,0,and this broken record,and this sounds lil 
1,1,because its going down,because its going down 
1,0,so wait for me,so rhymes for me 
1,0,ill never let go,ill never rhyme rhyme 
1,0,fuck I am blue,hut I am hooked 
1,0,ill take you there,ill rhyme rhyme rhyme 
1,0,oh come along baby,check yo nigga baby 
1,1,i can not feel,i can not rock 
1,0,let us go home,let em bounce bounce 
1,1,na nananinaninananana na nana,na <unk> na na 
1,0,and all come true,and all come rhymes 
1,1,we can sing together,we can sing ya 
1,1,you have been everywhere,you have been rhyme 
0,1,1989 the number another summer,<unk> the last glass old 
0,1,because authority seniority goes far,because <unk> <unk> caldera away 
0,1,they shot tupac and biggie,we always <unk> and bones 
0,1,I am takin it back,I am feeling it back 
0,1,sirens sounded he seemed astounded,<unk> du but I <unk> 
0,1,thank you for blessing me,you got to <unk> me 
0,1,come on and get down,come on and get down 
0,1,and let the music play,and let the rain round 
0,1,how could you beat me,how can you read me 
0,1,and a sprinkle of that,and a <unk> of that 
0,1,or reinforce stereotypes of today,or <unk> or both rain 
0,1,that hammers just so hype,that <unk> just so amazing 
0,1,unemployment at a record highs,<unk> at a tropical moonlit 
0,1,how you like me now,how you like me now 
0,1,they are probably alone solitaire,they are alone time <unk> 
0,1,trina jennifer lopez four kids,<unk> <unk> <unk> neodo aljanha 
0,1,again respect i come correct,alone every i come off 
0,1,that is hyped and tight,that is wishful and now 
0,1,how far along is she,how far it is she 
0,1,want to be ballers  shotcallers,want to be <unk> <unk> 
0,1,she is just so  black,she is just so many 
0,0,round and round we go,round and round we go 
0,0,some girls are sophistic materialistic,some people are <unk> <unk> 
0,0,mix a little bit a,crashed a little bit a 
0,1,receptions jumpin bass is pumpin,<unk> nope nothing is there 
0,1,now periodically i would see,now <unk> i would see 
0,0,you got these people fooled,you got some that <unk> 
0,1,some knucklehead tried to dis,some <unk> way to meet 
0,1,unless you goin do it,see you do not know 
0,1,50 on the pinky ring,away on the <unk> ring 
0,1,who is down with opp,who is down with there 
0,1,and you scream about it,and you know about it 
0,1,i said one two three,i said one two three 
0,1,still not a playerfeat joe,still not a <unk> yup 
0,1,man woman and child yeah,love you and easy yeah 
0,1,loaded 44 on the low,well <unk> on the phone 
0,1,so find that juicy double,so close that <unk> dry 
0,1,and party people sing it,and when you forget it 
0,0,and a sprinkle like that,and a <unk> like that 
0,1,I am ready an hyped,I am coming through your 
0,1,mirror mirror on the wall,pretty falling on the sea 
0,1,best alliance in hiphop wyahhhhh,and <unk> in waves <unk> 
0,1,and make the block hot,and make the nights dies 
0,1,bad bad bad bad boy,bad bad bad eyes baby 
0,1,for he get sent for,for anyone something were for 
0,1,with diamonds and tru tats,with hearts and tipsy <unk> 
0,1,it does not have meaning,it might not have 
0,1,now brothers are riding me,now if are good me 
0,1,punisher joe and big punisher,<unk> nope and <unk> nope 
0,1,1989 the number another summer,<unk> the last glass old 
0,1,because authority seniority goes far,because <unk> <unk> caldera away 
0,1,they shot tupac and biggie,we always <unk> and bones 
0,1,i said my do not dance,i said my do not deny 
0,1,chorus lil kim overlaps last line,cold up wine <unk> every night 
0,1,in single parenthood there i stood,in every <unk> that i cannot 
0,1,i keep looking over my shoulder,i keep back like my soul 
0,1,chorus bg and juvenile lil wayne,pirates cards and <unk> yup her 
0,1,blind to the ways of mankind,listening to the corner of kings 
0,1,no hatred the summers almost done,no <unk> the <unk> memory away 
0,1,making my way on fire escapes,put my heart on fire <unk> 
0,1,I am coming to get ya,I am coming to get ya 
0,1,and it lacks creativity and intelligence,and it <unk> <unk> and bones 
0,1,she traveled deeper inside the room,she only better til the same 
0,1,master pyo nigga whatchall workin on,cold <unk> nope <unk> yup on 
1,0,if you get lonely,if you get bounce 
1,0,so many have died,so let us rollin 
1,0,finally believe in you,lemme reminisce with rhyme 
1,0,thank you next next,thank you bounce bounce 
1,0,prophesy to the breath,<unk> to the air 
1,0,a ripe old age,a little limit master 
1,0,starving nope dinner yup,<unk> bigga thunder fresh 
